Date,AAPL,IBM,CSCO,MSFT
2008-04-24,168.939995,124.190002,26.030001,31.799999
2008-04-25,169.73,123.080002,25.6,29.83
2008-04-28,172.240004,121.690002,25.35,28.99
2008-04-29,175.050001,122.849998,25.51,28.639999
2008-04-30,173.950003,120.699997,25.639999,28.52
2008-05-01,179.999994,123.610001,26.67,29.4
2008-05-02,180.940002,123.18,26.75,29.24
2008-05-05,184.729996,122.029999,26.280001,29.08
2008-05-06,186.66,122.82,26.33,29.700001
2008-05-07,182.59,124.139999,25.780001,29.209999
2008-05-08,185.060003,124.919998,25.700001,29.27
2008-05-09,183.450006,124.059998,25.49,29.389999
2008-05-12,188.159994,125.239998,25.84,29.99
2008-05-13,189.959995,126.580002,25.889999,29.780001
2008-05-14,186.260004,127.519997,25.75,29.93
2008-05-15,189.730003,128.460007,26.5,30.450001
2008-05-16,187.619995,127.82,26.51,29.99
2008-05-19,183.599997,126.489998,26.370001,29.459999
2008-05-20,185.899996,125.18,25.85,28.76
2008-05-21,178.190006,123.620003,25.370001,28.25
2008-05-22,177.049994,124.699997,25.58,28.469999
2008-05-23,181.169994,124.199997,25.1,28.049999
2008-05-27,186.429995,127.32,25.59,28.440001
2008-05-28,187.009995,129.539993,25.540001,28.18
2008-05-29,186.690001,129.710007,26.209999,28.309999
2008-05-30,188.749994,129.429993,26.719999,28.32
2008-06-02,186.1,127.360001,26.35,27.799999
2008-06-03,185.369997,127.839996,26.34,27.309999
2008-06-04,185.190006,127.550003,26.76,27.540001
2008-06-05,189.429996,128.470001,27.540001,28.299999
2008-06-06,185.640003,124.940002,26.540001,27.49
2008-06-09,181.610004,125.860001,26.43,27.709999
2008-06-10,185.640003,125.940002,26.360001,27.889999
2008-06-11,180.809999,123.25,25.65,27.120001
2008-06-12,173.26,123.849998,25.959999,28.24
2008-06-13,172.370007,126.150002,26.370001,29.07
2008-06-16,176.840002,126.709999,26.27,28.93
2008-06-17,181.43,125.099998,25.969999,28.799999
2008-06-18,178.750006,124.160004,25.280001,28.459999
2008-06-19,180.900002,125.019997,25.52,28.93
2008-06-20,175.270006,122.739998,24.639999,28.23
2008-06-23,173.159998,123.459999,24.549999,27.969999
2008-06-24,173.25,123.459999,24.48,27.73
2008-06-25,177.390001,124.580002,24.700001,28.35
2008-06-26,168.260006,121.129997,23.82,27.75
2008-06-27,170.089994,120.050003,23.610001,27.629999
2008-06-30,167.440001,118.529999,23.26,27.51
2008-07-01,174.680006,119.269997,23.15,26.870001
2008-07-02,168.180004,119.099998,22.84,25.879999
2008-07-03,170.119995,119.540001,23.120001,25.98
2008-07-07,175.160004,121.5,22.57,26.030001
2008-07-08,179.549997,123.879997,22.879999,25.85
2008-07-09,174.249996,120.400002,21.58,25.23
2008-07-10,176.629997,123.18,22.129999,25.450001
2008-07-11,172.579998,122.120003,21.82,25.25
2008-07-14,173.880001,121.540001,21.299999,25.15
2008-07-15,169.639997,123.199997,21.040001,26.15
2008-07-16,172.810003,125.940002,21.1,27.26
2008-07-17,171.809994,126.519997,21.52,27.52
2008-07-18,165.150002,129.889999,21.66,25.860001
2008-07-21,166.290001,128.660004,21.84,25.639999
2008-07-22,162.019997,130,21.9,25.799999
2008-07-23,166.26,129.520004,22.17,26.43
2008-07-24,159.029995,130,21.76,25.440001
2008-07-25,162.119999,128.529999,22.43,26.16
2008-07-28,154.399996,126.25,21.98,25.5
2008-07-29,157.080004,127.660004,22.42,26.110001
2008-07-30,159.880001,128.860001,22.17,26.23
2008-07-31,158.950006,127.980003,21.99,25.719999
2008-08-01,156.659994,126.639999,21.99,25.440001
2008-08-04,153.229996,127.559998,21.99,25.280001
2008-08-05,160.640005,128.869995,22.65,26.209999
2008-08-06,164.190006,129.160004,23.93,27.02
2008-08-07,163.570005,129.050003,23.58,27.389999
2008-08-08,169.549995,128.809998,24.25,28.129999
2008-08-11,173.559994,126.599998,24.620001,27.9
2008-08-12,176.73,125.220001,24.5,28.120001
2008-08-13,179.300005,125.800003,24.309999,27.91
2008-08-14,179.320005,126.940002,24.67,27.91
2008-08-15,175.740004,126.360001,24.91,27.809999
2008-08-18,175.389996,124.589996,24.49,27.690001
2008-08-19,173.530006,122.559998,24.24,27.32
2008-08-20,175.840006,122.510002,24.23,27.290001
2008-08-21,174.289997,122.989998,24.23,27.18
2008-08-22,176.790001,124.93,24.709999,27.84
2008-08-25,172.549997,122.860001,24.209999,27.66
2008-08-26,173.639996,122.5,24.110001,27.27
2008-08-27,174.670006,123.379997,24.370001,27.559999
2008-08-28,173.739998,124.580002,24.66,27.940001
2008-08-29,169.529995,121.730003,24.049999,27.290001
2008-09-02,166.189999,118.410004,23.75,27.1
2008-09-03,166.960003,118.339996,23.309999,26.9
2008-09-04,161.220005,115,22.280001,26.35
2008-09-05,160.179995,114.330002,22.26,25.65
2008-09-08,157.919996,117.290001,23.370001,26.120001
2008-09-09,151.68,115.040001,22.969999,26.1
2008-09-10,151.609999,118.040001,22.99,26.440001
2008-09-11,152.649996,119.199997,23.049999,27.34
2008-09-12,148.940004,118.970001,23.459999,27.620001
2008-09-15,140.359995,115.190002,22.379999,26.82
2008-09-16,139.879997,116.050003,22.799999,25.99
2008-09-17,127.830002,111.470001,21.799999,24.57
2008-09-18,134.089998,115.120003,22.799999,25.26
2008-09-19,140.909994,118.849998,24.290001,25.16
2008-09-22,131.049995,116.209999,23.110001,25.4
2008-09-23,126.840006,115.360001,22.73,25.440001
2008-09-24,128.709995,116.459999,22.799999,25.719999
2008-09-25,131.930002,120.110001,23.48,26.610001
2008-09-26,128.239998,119.419998,23.82,27.4
2008-09-29,105.259999,114.459999,21.790001,25.01
2008-09-30,113.659998,116.959999,22.559999,26.690001
2008-10-01,109.120001,110.129997,21.950001,26.48
2008-10-02,100.100001,104.739998,21.200001,26.25
2008-10-03,97.069999,103.440002,21.25,26.32
2008-10-06,98.140003,100.620003,20.459999,24.91
2008-10-07,89.159998,95.650002,18.84,23.23
2008-10-08,89.789999,90.550003,18.34,23.01
2008-10-09,88.740002,89,17.190001,22.299999
2008-10-10,96.799999,87.75,17.23,21.5
2008-10-13,110.26,92.209999,19.27,25.5
2008-10-14,104.079999,93.599998,18.540001,24.1
2008-10-15,97.949999,88.290001,16.57,22.66
2008-10-16,101.890002,91.519997,17.75,24.190001
2008-10-17,97.4,90.779999,17.91,23.93
2008-10-20,98.439997,92.510002,18.959999,24.719999
2008-10-21,91.489998,88.860001,17.860001,23.360001
2008-10-22,96.870001,83.599998,17.41,21.530001
2008-10-23,98.229999,84.349998,17.24,22.32
2008-10-24,96.380003,82.07,16.309999,21.959999
2008-10-27,92.089998,79.660004,16.09,21.18
2008-10-28,99.909997,87.279999,18.309999,23.1
2008-10-29,104.550003,88.199997,17.870001,23
2008-10-30,111.039998,90.690002,17.790001,22.629999
2008-10-31,107.589999,92.970001,17.77,22.33
2008-11-03,106.959998,92.68,17.200001,22.620001
2008-11-04,110.989997,93.400002,18.33,23.530001
2008-11-05,103.300001,89.940002,17.389999,22.08
2008-11-06,99.099998,85.150002,16.940001,20.879999
2008-11-07,98.239999,86.269997,17.58,21.5
2008-11-10,95.879998,83.870003,17.57,21.299999
2008-11-11,94.77,82.739998,17.18,21.200001
2008-11-12,90.12,79.739998,16.549999,20.299999
2008-11-13,96.439998,84.209999,17.26,21.25
2008-11-14,90.240003,80.330002,16.620001,20.059999
2008-11-17,88.140001,77.480003,16.209999,19.32
2008-11-18,89.910002,80.080002,16.450001,19.620001
2008-11-19,86.289999,75.970001,15.08,18.290001
2008-11-20,80.49,71.739998,14.47,17.530001
2008-11-21,82.580001,74.879997,15.17,19.68
2008-11-24,92.949998,79.889999,16.4,20.690001
2008-11-25,90.800002,80.650002,15.42,19.99
2008-11-26,94.999998,81.669998,16.389999,20.49
2008-11-28,92.669998,81.599998,16.540001,20.219999
2008-12-01,88.929999,76.900002,14.96,18.610001
2008-12-02,92.47,79.839996,15.32,19.15
2008-12-03,95.899999,80.669998,16.01,19.870001
2008-12-04,91.410003,77.440002,15.33,19.110001
2008-12-05,94.000002,80.589996,15.94,19.870001
2008-12-08,99.719999,84.860001,17.25,21.01
2008-12-09,100.06,82.690002,17.16,20.6
2008-12-10,98.209998,82.860001,17.33,20.610001
2008-12-11,94.999998,80.580002,16.91,19.450001
2008-12-12,98.27,82.199997,16.99,19.360001
2008-12-15,94.749999,82.769997,16.84,19.040001
2008-12-16,95.430001,86.400002,17.42,20.110001
2008-12-17,89.159998,85.839996,16.84,19.66
2008-12-18,89.429997,84,16.66,19.299999
2008-12-19,89.999997,83.519997,16.639999,19.120001
2008-12-22,85.74,81.989998,16.370001,19.18
2008-12-23,86.380001,80.599998,16.24,19.280001
2008-12-24,85.039997,80.519997,16.35,19.17
2008-12-26,85.810001,81.330002,16.27,19.129999
2008-12-29,86.61,81.25,16.01,18.959999
2008-12-30,86.289999,83.550003,16.23,19.34
2008-12-31,85.349998,84.160004,16.299999,19.440001
2009-01-02,90.750001,87.370003,16.959999,20.33
2009-01-05,94.580002,86.82,17.110001,20.52
2009-01-06,93.02,89.230003,17.790001,20.76
2009-01-07,91.01,87.790001,17.32,19.51
2009-01-08,92.699999,87.18,17.540001,20.120001
2009-01-09,90.579997,84.699997,16.700001,19.52
2009-01-12,88.66,85.709999,16.4,19.469999
2009-01-13,87.709998,85.339996,16.450001,19.82
2009-01-14,85.329997,83.190002,15.74,19.09
2009-01-15,83.379999,84.120003,15.81,19.24
2009-01-16,82.330002,84.919998,15.82,19.709999
2009-01-20,78.200001,81.980003,15.01,18.48
2009-01-21,82.83,91.419998,15.7,19.379999
2009-01-22,88.36,90.07,15.37,17.110001
2009-01-23,88.36,89.489998,15.89,17.200001
2009-01-26,89.640002,91.599998,16.299999,17.629999
2009-01-27,90.73,91.660004,16.73,17.66
2009-01-28,94.2,94.82,16.879999,18.040001
2009-01-29,92.999999,92.510002,15.93,17.59
2009-01-30,90.13,91.650002,14.97,17.1
2009-02-02,91.509998,90.93,15.31,17.83
2009-02-03,92.979999,93.480003,15.62,18.5
2009-02-04,93.549998,92.830002,15.84,18.629999
2009-02-05,96.459998,92.410004,16.35,19.040001
2009-02-06,99.719999,96.139999,17.040001,19.66
2009-02-09,102.510003,96.82,16.85,19.440001
2009-02-10,97.830003,93.269997,16.049999,18.799999
2009-02-11,96.82,95.160004,16.17,19.209999
2009-02-12,99.270002,95.07,16.200001,19.26
2009-02-13,99.16,93.839996,16.1,19.09
2009-02-17,94.530001,90.669998,15.29,18.09
2009-02-18,94.369997,91.510002,15.37,18.120001
2009-02-19,90.639998,88.93,15.04,17.91
2009-02-20,91.199998,88.790001,15.08,18
2009-02-23,86.950001,84.370003,14.36,17.209999
2009-02-24,90.250003,86.400002,14.99,17.17
2009-02-25,91.159997,85.900002,14.77,16.959999
2009-02-26,89.189999,88.970001,14.49,16.42
2009-02-27,89.310001,92.029999,14.57,16.15
2009-03-02,87.939997,89.050003,14.32,15.79
2009-03-03,88.37,87.769997,14.39,15.88
2009-03-04,91.169997,89.489998,15.25,16.120001
2009-03-05,88.839997,87.480003,14.55,15.27
2009-03-06,85.300003,85.809998,14.18,15.28
2009-03-09,83.11,83.480003,13.62,15.15
2009-03-10,88.629999,87.25,14.64,16.48
2009-03-11,92.679998,88.620003,15.02,17.110001
2009-03-12,96.350002,90.400002,15.51,17.01
2009-03-13,95.929999,90.360001,15.51,16.65
2009-03-16,95.420001,91.220001,15.45,16.25
2009-03-17,99.659998,92.910004,16.139999,16.9
2009-03-18,101.52,91.949997,16.5,16.959999
2009-03-19,101.620003,92.660004,16.23,17.139999
2009-03-20,101.590002,92.510002,15.91,17.059999
2009-03-23,107.660001,98.709999,16.98,18.33
2009-03-24,106.500001,98.300003,16.68,17.93
2009-03-25,106.490001,97.949997,16.57,17.879999
2009-03-26,109.869998,98.779999,17.309999,18.83
2009-03-27,106.850002,94.150002,16.950001,18.129999
2009-03-30,104.490002,94.519997,16.309999,17.48
2009-03-31,105.120003,96.889999,16.77,18.370001
2009-04-01,108.689998,97.610001,17.459999,19.309999
2009-04-02,112.710003,100.82,18.139999,19.290001
2009-04-03,115.989998,102.220001,18.16,18.75
2009-04-06,118.450001,101.559998,17.530001,18.76
2009-04-07,115.000002,98.75,16.85,18.76
2009-04-08,116.320005,101.190002,17.129999,19.190001
2009-04-09,119.57,101.699997,17.82,19.67
2009-04-13,120.220001,99.949997,17.889999,19.59
2009-04-14,118.309998,99.269997,17.93,19.35
2009-04-15,117.639996,98.849998,17.559999,18.83
2009-04-16,121.450003,101.43,18.08,19.76
2009-04-17,123.419994,101.269997,17.99,19.200001
2009-04-20,120.499994,100.43,17.309999,18.610001
2009-04-21,121.759996,102.309998,17.690001,18.969999
2009-04-22,121.510004,102.550003,17.440001,18.780001
2009-04-23,125.4,101.419998,17.620001,18.92
2009-04-24,123.900005,100.080002,18.42,20.91
2009-04-27,124.729998,99.949997,18.370001,20.4
2009-04-28,123.900005,101.940002,18.67,19.93
2009-04-29,125.139994,104.040001,19.25,20.25
2009-04-30,125.829996,103.209999,19.32,20.26
2009-05-01,127.240002,104.610001,19.58,20.24
2009-05-04,132.070005,106.190002,19.5,20.190001
2009-05-05,132.709993,105.849998,19.629999,19.790001
2009-05-06,132.500002,104.620003,19.610001,19.790001
2009-05-07,129.060003,102.589996,18.950001,19.32
2009-05-08,129.190006,101.489998,18.73,19.42
2009-05-11,129.570002,102.900002,18.610001,19.32
2009-05-12,124.420004,103.940002,18.719999,19.889999
2009-05-13,119.489998,102.260002,18.049999,19.75
2009-05-14,122.949997,101.050003,18.09,20.059999
2009-05-15,122.419998,101.370003,17.92,20.219999
2009-05-18,126.650002,104.580002,18.719999,20.6
2009-05-19,127.450006,105.510002,18.879999,20.309999
2009-05-20,125.869997,104.050003,18.6,20.379999
2009-05-21,124.179998,102.82,18.1,19.82
2009-05-22,122.5,101.889999,17.9,19.75
2009-05-26,130.780003,105.019997,18.49,20.34
2009-05-27,133.050001,102.93,18.219999,20.129999
2009-05-28,135.069994,104.690002,18.51,20.450001
2009-05-29,135.809998,106.279999,18.5,20.889999
2009-06-01,139.349998,108.370003,19.5,21.4
2009-06-02,139.490002,106.830002,19.610001,21.4
2009-06-03,140.949995,106.489998,19.360001,21.73
2009-06-04,143.740005,106.330002,19.67,21.83
2009-06-05,144.67,107.239998,19.870001,22.139999
2009-06-08,143.849995,107.489998,19.870001,22.049999
2009-06-09,142.719995,108.139999,20.08,22.08
2009-06-10,140.250006,108.349998,19.950001,22.549999
2009-06-11,139.949999,109.400002,20.1,22.83
2009-06-12,136.969997,108.209999,19.91,23.33
2009-06-15,136.090004,107.620003,19.360001,23.42
2009-06-16,136.349997,107.32,19.08,23.450001
2009-06-17,135.580006,107,19.200001,23.68
2009-06-18,135.879999,106.330002,18.99,23.5
2009-06-19,139.480001,105.889999,18.92,24.07
2009-06-22,137.370007,104.519997,18.41,23.280001
2009-06-23,134.009996,104.440002,18.57,23.34
2009-06-24,136.219994,104.150002,18.610001,23.469999
2009-06-25,139.859997,106.059998,19.030001,23.790001
2009-06-26,142.440002,105.68,18.91,23.35
2009-06-29,141.970005,105.830002,18.99,23.860001
2009-06-30,142.430002,104.419998,18.65,23.77
2009-07-01,142.829998,104.839996,18.799999,24.040001
2009-07-02,140.02,101.730003,18.5,23.370001
2009-07-06,138.609995,101.650002,18.530001,23.200001
2009-07-07,135.400002,100.190002,18.24,22.530001
2009-07-08,137.220003,100.68,18.129999,22.559999
2009-07-09,136.359997,102.080002,18.17,22.440001
2009-07-10,138.520006,100.830002,18.34,22.389999
2009-07-13,142.34,103.620003,18.57,23.23
2009-07-14,142.269999,103.25,18.73,23.110001
2009-07-15,146.879997,107.220001,19.809999,24.120001
2009-07-16,147.519999,110.639999,20.120001,24.440001
2009-07-17,151.750002,115.419998,20.51,24.290001
2009-07-20,152.910002,116.440002,21.15,24.530001
2009-07-21,151.509996,117.040001,21.59,24.83
2009-07-22,156.739996,115.57,21.450001,24.799999
2009-07-23,157.819994,117.059998,21.9,25.559999
2009-07-24,159.990004,117.639999,21.879999,23.450001
2009-07-27,160.100006,117.629997,21.84,23.110001
2009-07-28,160.000004,117.279999,21.93,23.469999
2009-07-29,160.030005,117.260002,21.719999,23.799999
2009-07-30,162.790001,117.860001,21.98,23.809999
2009-07-31,163.390001,117.93,22.01,23.52
2009-08-03,166.430004,119.919998,22.57,23.83
2009-08-04,165.549997,119.599998,22.440001,23.77
2009-08-05,165.110001,118.470001,22.17,23.809999
2009-08-06,163.91,117.379997,22.309999,23.459999
2009-08-07,165.509996,119.330002,22.190001,23.559999
2009-08-10,164.720005,118.699997,21.639999,23.42
2009-08-11,162.830002,117.790001,21.17,23.129999
2009-08-12,165.310005,119.290001,21.43,23.530001
2009-08-13,168.419996,119.580002,21.51,23.620001
2009-08-14,166.779999,118.57,21.309999,23.690001
2009-08-17,159.589994,116.860001,20.73,23.25
2009-08-18,164.000002,117.629997,21.01,23.58
2009-08-19,164.600002,118.57,21.24,23.65
2009-08-20,166.330002,118.949997,21.889999,23.67
2009-08-21,169.220001,119.900002,22.190001,24.41
2009-08-24,169.059998,119.32,22.059999,24.639999
2009-08-25,169.400005,118.830002,22,24.639999
2009-08-26,167.41,119.470001,21.93,24.549999
2009-08-27,169.450006,119.43,21.879999,24.690001
2009-08-28,170.049994,118.220001,22,24.68
2009-08-31,168.210005,118.050003,21.6,24.65
2009-09-01,165.300005,116.690002,21.17,24
2009-09-02,165.180002,116.089996,21.549999,23.860001
2009-09-03,166.549994,116.330002,21.49,24.110001
2009-09-04,170.309999,117.459999,21.84,24.620001
2009-09-08,172.930006,117.160004,21.92,24.82
2009-09-09,171.140005,116.760002,22.23,24.780001
2009-09-10,172.559998,117.669998,23.01,25
2009-09-11,172.160002,118.050003,23.09,24.860001
2009-09-14,173.719997,118.879997,22.790001,25
2009-09-15,175.160004,119.349998,22.98,25.200001
2009-09-16,181.869997,121.82,23.360001,25.200001
2009-09-17,184.550005,121.879997,23.389999,25.299999
2009-09-18,185.020002,122.110001,23.4,25.26
2009-09-21,184.020006,121.57,23.629999,25.299999
2009-09-22,184.480003,121.610001,23.41,25.77
2009-09-23,185.5,120.82,22.799999,25.709999
2009-09-24,183.820002,120.940002,22.65,25.940001
2009-09-25,182.369995,121.080002,22.620001,25.549999
2009-09-28,186.150002,119.330002,23.610001,25.83
2009-09-29,185.379997,118.809998,23.299999,25.75
2009-09-30,185.349997,119.610001,23.540001,25.719999
2009-10-01,180.860001,117.900002,23.09,24.879999
2009-10-02,184.9,119.019997,22.67,24.959999
2009-10-05,186.019999,119.75,22.940001,24.639999
2009-10-06,190.009996,121.349998,23.35,25.110001
2009-10-07,190.250002,122.779999,23.610001,25.1
2009-10-08,189.270006,122.290001,23.67,25.67
2009-10-09,190.469994,125.93,24.030001,25.549999
2009-10-12,190.810001,127.040001,23.780001,25.719999
2009-10-13,190.019997,127.019997,23.889999,25.809999
2009-10-14,191.289999,128.350006,24.379999,25.959999
2009-10-15,190.559996,127.980003,24.370001,26.709999
2009-10-16,188.050005,121.639999,24.02,26.5
2009-10-19,189.860006,123.059998,24.25,26.360001
2009-10-20,198.759996,122.82,24.110001,26.370001
2009-10-21,204.920004,120.870003,23.959999,26.58
2009-10-22,205.199997,122.690002,24.18,26.59
2009-10-23,203.939995,120.360001,24.17,28.02
2009-10-26,202.480001,120.110001,23.700001,28.68
2009-10-27,197.370005,120.650002,23.540001,28.59
2009-10-28,192.399998,121.5,23.02,28.02
2009-10-29,196.349995,122.870003,23.52,28.219999
2009-10-30,188.500002,120.610001,22.809999,27.73
2009-11-02,189.309994,120.559998,23,27.879999
2009-11-03,188.749994,121.160004,22.91,27.530001
2009-11-04,190.810001,121.290001,23.290001,28.059999
2009-11-05,194.029995,123.099998,23.93,28.469999
2009-11-06,194.340002,123.489998,23.82,28.52
2009-11-09,201.460005,126,23.99,28.99
2009-11-10,202.98,126.910004,23.65,29.01
2009-11-11,203.250006,127.190002,23.92,29.120001
2009-11-12,201.990004,126.260002,23.4,29.360001
2009-11-13,204.450006,127.029999,23.709999,29.629999
2009-11-16,206.630003,128.210007,23.870001,29.540001
2009-11-17,206.999998,128.630005,24.09,30
2009-11-18,205.960001,128.149994,24,30.110001
2009-11-19,200.509996,127.540001,23.68,29.780001
2009-11-20,199.919996,126.959999,23.459999,29.620001
2009-11-23,205.879999,128.199997,23.9,29.940001
2009-11-24,204.440006,127.93,23.74,29.91
2009-11-25,204.190001,127.279999,23.74,29.790001
2009-11-27,200.589998,125.699997,23.379999,29.219999
2009-11-30,199.909996,126.349998,23.4,29.41
2009-12-01,196.969995,127.940002,23.92,30.01
2009-12-02,196.230005,127.209999,23.870001,29.780001
2009-12-03,196.479998,127.550003,23.83,29.83
2009-12-04,193.320005,127.25,24.16,29.98
2009-12-07,188.949999,127.040001,24.209999,29.790001
2009-12-08,189.870007,126.800003,23.809999,29.57
2009-12-09,197.800001,128.389999,23.860001,29.709999
2009-12-10,196.429996,129.339996,23.940001,29.870001
2009-12-11,194.669996,129.679993,23.77,29.85
2009-12-14,196.979996,129.929993,23.84,30.110001
2009-12-15,194.169998,128.490005,23.48,30.02
2009-12-16,195.030005,128.710007,23.450001,30.1
2009-12-17,191.859999,127.400002,23.18,29.6
2009-12-18,195.43,127.910004,23.33,30.360001
2009-12-21,198.229998,128.649994,23.639999,30.52
2009-12-22,200.360006,129.929993,23.75,30.82
2009-12-23,202.100006,130,23.780001,30.92
2009-12-24,209.040005,130.570007,23.959999,31
2009-12-28,211.609997,132.309998,24.08,31.17
2009-12-29,209.100006,131.850006,24.1,31.389999
2009-12-30,211.639997,132.570007,24.18,30.959999
2009-12-31,210.730003,130.899994,23.940001,30.48
2010-01-04,214.009998,132.449997,24.690001,30.950001
2010-01-05,214.379993,130.850006,24.58,30.959999
2010-01-06,210.969995,130,24.42,30.77
2010-01-07,210.58,129.550003,24.530001,30.450001
2010-01-08,211.980005,130.850006,24.66,30.66
2010-01-11,210.110003,129.479996,24.59,30.27
2010-01-12,207.720001,130.509995,24.200001,30.07
2010-01-13,210.650002,130.229996,24.639999,30.35
2010-01-14,209.43,132.309998,24.950001,30.959999
2010-01-15,205.93,131.779999,24.4,30.860001
2010-01-19,215.039995,134.139999,24.85,31.1
2010-01-20,211.73,130.25,24.41,30.59
2010-01-21,208.069996,129,23.98,30.01
2010-01-22,197.75,125.5,22.969999,28.959999
2010-01-25,203.070002,126.120003,22.99,29.32
2010-01-26,205.940001,125.75,22.9,29.5
2010-01-27,207.880005,126.330002,23.15,29.67
2010-01-28,199.289995,123.75,22.52,29.16
2010-01-29,192.060003,122.389999,22.469999,28.18
2010-02-01,194.729998,124.669998,22.73,28.41
2010-02-02,195.859997,125.529999,23.02,28.459999
2010-02-03,199.229994,125.660004,23.07,28.629999
2010-02-04,192.050003,123,23.16,27.84
2010-02-05,195.460001,123.519997,23.700001,28.02
2010-02-08,194.119997,121.879997,23.5,27.719999
2010-02-09,196.190004,123.209999,23.889999,28.01
2010-02-10,195.120007,122.809998,23.76,27.99
2010-02-11,198.669994,123.730003,23.93,28.120001
2010-02-12,200.379993,124,23.76,27.93
2010-02-16,203.399996,125.230003,24,28.35
2010-02-17,202.550003,126.330002,24.07,28.59
2010-02-18,202.929998,127.809998,24.280001,28.969999
2010-02-19,201.669996,127.190002,24.360001,28.77
2010-02-22,200.419994,126.849998,24.299999,28.73
2010-02-23,197.059998,126.459999,24.049999,28.33
2010-02-24,200.66,127.589996,24.34,28.629999
2010-02-25,202.000004,127.07,24.33,28.6
2010-02-26,204.619997,127.160004,24.33,28.67
2010-03-01,208.990004,128.570007,24.6,29.02
2010-03-02,208.85,127.419998,24.610001,28.459999
2010-03-03,209.329998,126.879997,24.84,28.459999
2010-03-04,210.710003,126.720001,24.950001,28.629999
2010-03-05,218.950005,127.25,25.209999,28.59
2010-03-08,219.079994,126.410004,26.129999,28.629999
2010-03-09,223.020004,125.550003,26.129999,28.799999
2010-03-10,224.839993,125.620003,25.870001,28.969999
2010-03-11,225.500008,127.599998,25.969999,29.18
2010-03-12,226.600006,127.940002,25.879999,29.27
2010-03-15,223.839996,127.830002,26.08,29.290001
2010-03-16,224.449997,128.669998,26.15,29.370001
2010-03-17,224.120003,127.760002,26.26,29.629999
2010-03-18,224.650002,128.380005,26.34,29.610001
2010-03-19,222.25,127.709999,26.15,29.59
2010-03-22,224.750004,127.980003,26.280001,29.6
2010-03-23,228.359993,129.369995,26.639999,29.879999
2010-03-24,229.370003,128.529999,26.450001,29.65
2010-03-25,226.649994,129.240005,26.43,30.01
2010-03-26,230.899998,129.259995,26.469999,29.66
2010-03-29,232.389992,128.589996,26.51,29.59
2010-03-30,235.849991,128.770004,26.65,29.77
2010-03-31,235.000011,128.25,26.030001,29.290001
2010-04-01,235.969994,128.25,25.83,29.16
2010-04-05,238.489998,129.350006,26.17,29.27
2010-04-06,239.540009,128.929993,26.219999,29.32
2010-04-07,240.600006,128.479996,26.34,29.35
2010-04-08,239.950005,127.610001,26.280001,29.92
2010-04-09,241.789993,128.759995,26.6,30.34
2010-04-12,242.290005,128.360001,26.530001,30.32
2010-04-13,242.430008,129.029999,26.440001,30.450001
2010-04-14,245.690002,131.25,26.879999,30.82
2010-04-15,248.92001,130.889999,27.209999,30.870001
2010-04-16,247.400002,130.630005,26.98,30.67
2010-04-19,247.070007,132.229996,27.07,31.040001
2010-04-20,244.590004,129.690002,27.18,31.360001
2010-04-21,259.220005,128.990005,27.24,31.33
2010-04-22,266.469997,129.130005,27.32,31.389999
2010-04-23,270.82999,129.990005,27.469999,30.959999
2010-04-26,269.5,130.729996,27.57,31.110001
2010-04-27,262.039989,128.820007,27.01,30.85
2010-04-28,261.600006,130.100006,27.040001,30.91
2010-04-29,268.640007,130.460007,27.530001,31
2010-04-30,261.090008,129,26.93,30.540001
2010-05-03,266.349995,129.600006,27.540001,30.860001
2010-05-04,258.679993,128.119995,26.559999,30.129999
2010-05-05,255.989998,127.459999,26.549999,29.85
2010-05-06,246.249989,123.919998,25.49,28.98
2010-05-07,235.860004,122.099998,24.709999,28.209999
2010-05-10,253.990005,126.269997,26.129999,28.940001
2010-05-11,256.519997,126.889999,25.959999,28.879999
2010-05-12,262.090004,132.679993,26.74,29.440001
2010-05-13,258.360012,131.479996,25.530001,29.24
2010-05-14,253.819988,131.190002,24.940001,28.93
2010-05-17,254.219997,130.440002,24.870001,28.940001
2010-05-18,252.360008,129.949997,24.360001,28.6
2010-05-19,248.339996,128.860001,24.26,28.24
2010-05-20,237.759995,123.800003,23.309999,27.110001
2010-05-21,242.319992,125.419998,23.459999,26.84
2010-05-24,246.759987,124.449997,23.370001,26.27
2010-05-25,245.220005,124.519997,23.309999,26.07
2010-05-26,244.109993,123.230003,22.889999,25.01
2010-05-27,253.349991,126.389999,23.67,26
2010-05-28,256.880005,125.260002,23.16,25.799999
2010-06-01,260.830002,124.339996,23,25.889999
2010-06-02,263.949993,127.410004,23.35,26.459999
2010-06-03,263.119987,127.959999,23.719999,26.860001
2010-06-04,255.960011,125.279999,22.959999,25.790001
2010-06-07,250.940002,124.129997,22.76,25.290001
2010-06-08,249.330006,123.720001,22.959999,25.110001
2010-06-09,243.200012,123.900002,22.780001,24.790001
2010-06-10,250.510006,127.68,22.77,25
2010-06-11,253.509995,128.449997,22.91,25.66
2010-06-14,254.279999,128.5,22.76,25.5
2010-06-15,259.690002,129.789993,23.33,26.58
2010-06-16,267.249989,130.350006,23.290001,26.32
2010-06-17,271.869987,130.979996,23.17,26.370001
2010-06-18,274.070011,130.149994,23.49,26.440001
2010-06-21,270.170002,130.649994,23.34,25.950001
2010-06-22,273.850006,129.300003,22.969999,25.77
2010-06-23,270.969994,130.110001,22.860001,25.309999
